Gene	DMSO	osi	EntrezID	Symbol	HumanGene	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
GPATCH2	-0.364738292011019	-0.142789707515735	55105	GPATCH2	GPATCH2	-0.364738292011019	-0.142789707515735	0.221948584495284	15329	6263		none	1
SLFN12	-0.364066115702479	0.019203998519067	55106	SLFN12	SLFN12	-0.364066115702479	0.019203998519067	0.383270114221546	17182	3651		none	1
ANO1	-0.40201652892562	-0.493706034801925	55107	ANO1	ANO1	-0.40201652892562	-0.493706034801925	-0.0916895058763054	9429	17056		none	1
BSDC1	-0.537807162534435	-0.437282487967419	55108	BSDC1	BSDC1	-0.537807162534435	-0.437282487967419	0.100524674567016	13321	5847		none	1
AGGF1	0.110831955922865	-0.460051832654572	55109	AGGF1	AGGF1	0.110831955922865	-0.460051832654572	-0.570883788577437	1980	7034		none	1
PLEKHJ1	0.145520661157025	0.0826369863013699	55111	PLEKHJ1	PLEKHJ1	0.145520661157025	0.0826369863013699	-0.062883674855655	10032	5207		none	1
WDR60	-0.0030595041322314	-0.490725657164013	55112	WDR60	WDR60	-0.0030595041322314	-0.490725657164013	-0.487666153031782	2754	8723		none	1
XKR8	0.0490809917355372	0.287375046279156	55113	XKR8	XKR8	0.0490809917355372	0.287375046279156	0.238294054543619	15572	9818		none	1
ARHGAP17	-0.431779614325069	-0.680831173639393	55114	ARHGAP17	ARHGAP17	-0.431779614325069	-0.680831173639393	-0.249051559314324	6331	386		none	1
TMEM39B	-0.0416055096418733	-0.507469455757127	55116	TMEM39B	TMEM39B	-0.0416055096418733	-0.507469455757127	-0.465863946115254	3017	6848		none	1
SLC6A15	-0.0024499173553719	-0.353267308404295	55117	SLC6A15	SLC6A15	-0.0024499173553719	-0.353267308404295	-0.350817391048923	4543	11984		none	1
CRTAC1	0.109658402203857	-0.405895964457608	55118	CRTAC1	CRTAC1	0.109658402203857	-0.405895964457608	-0.515554366661465	2473	10037		none	1
PRPF38B	-1.41906336088154	-1.57386153276564	55119	PRPF38B	PRPF38B	-1.41906336088154	-1.57386153276564	-0.154798171884099	8119	4866		none	1
FANCL	-0.461234159779614	-0.438069233617179	55120	FANCL	FANCL	-0.461234159779614	-0.438069233617179	0.0231649261624355	11793	15806		none	1
PIWIL2	-0.162126721763085	0.0347223250647908	55124	PIWIL2	PIWIL2	-0.162126721763085	0.0347223250647908	0.196849046827876	14939	9161		none	1
CEP192	-0.559382920110193	-0.559292854498334	55125	CEP192	CEP192	-0.559382920110193	-0.559292854498334	9.00656118588694e-05	11323	11181		none	1
HEATR1	-0.946964187327824	-1.02258422806368	55127	HEATR1	HEATR1	-0.946964187327824	-1.02258422806368	-0.0756200407358564	9771	16054		none	1
TRIM68	0.0102838567493113	-0.414392817475009	55128	TRIM68	TRIM68	0.0102838567493113	-0.414392817475009	-0.424676674224321	3523	18698		none	1
ANO10	-0.278589531680441	-0.331710477600889	55129	ANO10	ANO10	-0.278589531680441	-0.331710477600889	-0.0531209459204477	10233	669		none	1
RBM28	-0.539151515151515	-0.536727138097001	55131	RBM28	RBM28	-0.539151515151515	-0.536727138097001	0.00242437705451415	11379	18436		none	1
LARP1B	0.101752066115702	-0.240679378008145	55132	LARP1B	LARP1B	0.101752066115702	-0.240679378008145	-0.342431444123848	4677	8363		none	1
SRBD1	-0.486269972451791	-1.2258422806368	55133	SRBD1	SRBD1	-0.486269972451791	-1.2258422806368	-0.739572308185011	1003	10475		none	1
FIGN	-0.0239074380165289	-0.434440947797112	55137	FIGN	FIGN	-0.0239074380165289	-0.434440947797112	-0.410533509780583	3706	12051		none	1
FAM90A1	-0.0113939393939394	-0.176416142169567	55138	FAM90A1	FAM90A1	-0.0113939393939394	-0.176416142169567	-0.165022202775627	7909	11738		none	1
ANKZF1	-0.243052341597796	-0.252860051832655	55139	ANKZF1	ANKZF1	-0.243052341597796	-0.252860051832655	-0.00980771023485838	11126	13317		none	1
HAUS2	0.00655184573002755	-0.329202147352832	55142	HAUS2	HAUS2	0.00655184573002755	-0.329202147352832	-0.33575399308286	4817	12642		none	1
LRRC8D	-0.041695867768595	-0.137828582006664	55144	LRRC8D	LRRC8D	-0.041695867768595	-0.137828582006664	-0.0961327142380691	9338	9355		none	1
ZDHHC4	0.0777542699724518	-0.531395779340985	55146	ZDHHC4	ZDHHC4	0.0777542699724518	-0.531395779340985	-0.609150049313437	1717	18418		none	1
UBR7	0.0975239669421488	-0.415179563124769	55148	UBR7	UBR7	0.0975239669421488	-0.415179563124769	-0.512703530066917	2497	3892		none	1
MTPAP	-1.12495867768595	-1.02776749352092	55149	MTPAP	MTPAP	-1.12495867768595	-1.02776749352092	0.0971911841650321	13263	767		none	1
C19orf73	-0.0562192837465565	-0.12649944465013	55150	C19orf73	C19orf73	-0.0562192837465565	-0.12649944465013	-0.0702801609035731	9868	13127		none	1
TMEM38B	-0.280385674931129	-0.0942428730099963	55151	TMEM38B	TMEM38B	-0.280385674931129	-0.0942428730099963	0.186142801921133	14780	16608		none	1
DALRD3	-0.499074380165289	-0.0364328026656794	55152	DALRD3	DALRD3	-0.499074380165289	-0.0364328026656794	0.46264157749961	17745	1213		none	1
SDAD1	-1.14104683195592	-0.674740836727138	55153	SDAD1	SDAD1	-1.14104683195592	-0.674740836727138	0.466305995228785	17759	16310		none	1
ARMC1	-0.0895581267217631	-0.234505738615328	55156	ARMC1	ARMC1	-0.0895581267217631	-0.234505738615328	-0.144947611893565	8313	6459		none	1
DARS2	-0.791911845730027	-1.01675305442429	55157	DARS2	DARS2	-0.791911845730027	-1.01675305442429	-0.22484120869426	6759	8356		none	1
ARHGEF10L	-0.267867768595041	-0.131127360236949	55160	ARHGEF10L	ARHGEF10L	-0.267867768595041	-0.131127360236949	0.136740408358092	13972	12611		none	1
TMEM33	-0.0533278236914601	-0.167808219178082	55161	TMEM33	TMEM33	-0.0533278236914601	-0.167808219178082	-0.114480395486622	8948	8351		none	1
PNPO	0.0109612121212121	0.235292484265087	55163	PNPO	PNPO	0.0109612121212121	0.235292484265087	0.224331272143875	15358	886		none	1
SHQ1	-0.136055096418733	-0.340503517215846	55164	SHQ1	SHQ1	-0.136055096418733	-0.340503517215846	-0.204448420797113	7149	1737		none	1
CEP55	-0.449741046831956	-0.616753054424287	55165	CEP55	CEP55	-0.449741046831956	-0.616753054424287	-0.167012007592331	7858	8733		none	1
CENPQ	-0.0279900826446281	0.387837837837838	55166	CENPQ	CENPQ	-0.0279900826446281	0.387837837837838	0.415827920482466	17452	1029		none	1
MSL2	0.163393939393939	-0.224916697519437	55167	MSL2	MSL2	0.163393939393939	-0.224916697519437	-0.388310636913377	3994	14282		none	1
MRPS18A	-1.20683195592287	-1.13615327656424	55168	MRPS18A	MRPS18A	-1.20683195592287	-1.13615327656424	0.0706786793586296	12725	2295		none	1
PRMT6	-0.0318358126721763	-0.290697889670492	55170	PRMT6	PRMT6	-0.0318358126721763	-0.290697889670492	-0.258862076998316	6162	16105		none	1
TBCCD1	-0.026428650137741	-0.205081451314328	55171	TBCCD1	TBCCD1	-0.026428650137741	-0.205081451314328	-0.178652801176587	7642	9687		none	1
DNAAF2	-0.190710743801653	-0.662449092928545	55172	DNAAF2	DNAAF2	-0.190710743801653	-0.662449092928545	-0.471738349126892	2947	5957		none	1
MRPS10	-0.336055096418733	-0.356997408367271	55173	MRPS10	MRPS10	-0.336055096418733	-0.356997408367271	-0.0209423119485385	10900	17500		none	1
INTS10	-0.535305785123967	-0.897260273972603	55174	INTS10	INTS10	-0.535305785123967	-0.897260273972603	-0.361954488848636	4371	6953		none	1
KLHL11	-0.183393939393939	-0.353757867456498	55175	KLHL11	KLHL11	-0.183393939393939	-0.353757867456498	-0.170363928062558	7793	3851		none	1
SEC61A2	-0.326865013774105	-0.495223991114402	55176	SEC61A2	SEC61A2	-0.326865013774105	-0.495223991114402	-0.168358977340297	7834	9239		none	1
RMDN3	-0.17996694214876	-0.121723435764532	55177	RMDN3	RMDN3	-0.17996694214876	-0.121723435764532	0.0582435063842287	12508	2572		none	1
RNMTL1	-0.345840220385675	-0.309070714550167	55178	RNMTL1	RNMTL1	-0.345840220385675	-0.309070714550167	0.0367695058355084	12068	2456		none	1
FAIM	-0.0864088154269972	-0.202406516105146	55179	FAIM	FAIM	-0.0864088154269972	-0.202406516105146	-0.115997700678149	8918	3933		none	1
LINS	-0.0745212121212121	-0.446445760829322	55180	LINS	LINS	-0.0745212121212121	-0.446445760829322	-0.37192454870811	4230	8731		none	1
RNF220	0.0809046831955923	0.156497593483895	55182	RNF220	RNF220	0.0809046831955923	0.156497593483895	0.0755929102883026	12831	8245		none	1
RIF1	-0.0929807162534435	-0.739494631617919	55183	RIF1	RIF1	-0.0929807162534435	-0.739494631617919	-0.646513915364476	1487	9991		none	1
DZANK1	-0.111878787878788	0.0859116993706035	55184	DZANK1	DZANK1	-0.111878787878788	0.0859116993706035	0.197790487249391	14953	13897		none	1
SLC25A36	-0.169245179063361	-0.768817104776009	55186	SLC25A36	SLC25A36	-0.169245179063361	-0.768817104776009	-0.599571925712648	1793	7987		none	1
VPS13D	-0.796506887052342	-0.114966679007775	55187	VPS13D	VPS13D	-0.796506887052342	-0.114966679007775	0.681540208044567	18593	1427		none	1
RIC8B	0.181785123966942	0.610162902628656	55188	RIC8B	RIC8B	0.181785123966942	0.610162902628656	0.428377778661714	17550	8749		none	1
NUDT11	-0.0990380165289256	0.12571269900037	55190	NUDT11	NUDT11	-0.0990380165289256	0.12571269900037	0.224750715529296	15365	12690		none	1
NADSYN1	-0.0540815426997245	-0.390124028137727	55191	NADSYN1	NADSYN1	-0.0540815426997245	-0.390124028137727	-0.336042485438002	4812	17948		none	1
DNAJC17	-1.17300275482094	-0.777434283598667	55192	DNAJC17	DNAJC17	-1.17300275482094	-0.777434283598667	0.39556847122227	17299	7728		none	1
PBRM1	-0.454523415977961	-0.397010366530914	55193	PBRM1	PBRM1	-0.454523415977961	-0.397010366530914	0.057513049447047	12494	8145		none	1
C14orf105	-0.256385674931129	-0.184394668641244	55195	C14orf105	C14orf105	-0.256385674931129	-0.184394668641244	0.0719910062898855	12758	714		none	1
KIAA1551	-0.0112165289256198	-0.495770085153647	55196	KIAA1551	KIAA1551	-0.0112165289256198	-0.495770085153647	-0.484553556228027	2791	16270		none	1
RPRD1A	-0.79904132231405	-0.487402813772677	55197	RPRD1A	RPRD1A	-0.79904132231405	-0.487402813772677	0.311638508541373	16484	7933		none	1
APPL2	-0.375206611570248	-0.829276194002221	55198	APPL2	APPL2	-0.375206611570248	-0.829276194002221	-0.454069582431973	3155	17579		none	1
FAM86C1	-0.462776859504132	-0.512661977045539	55199	FAM86C1	FAM86C1	-0.462776859504132	-0.512661977045539	-0.0498851175414065	10290	8417		none	1
PLEKHG6	-0.192022038567493	-0.889226212513884	55200	PLEKHG6	PLEKHG6	-0.192022038567493	-0.889226212513884	-0.697204173946391	1195	10247		none	1
MAP1S	-0.226170798898072	-0.148102554609404	55201	MAP1S	MAP1S	-0.226170798898072	-0.148102554609404	0.0780682442886677	12885	1363		none	1
LGI2	-0.472473829201102	0.142965568308034	55203	LGI2	LGI2	-0.472473829201102	0.142965568308034	0.615439397509136	18428	3869		none	1
GOLPH3L	-0.120914600550964	-0.293835616438356	55204	GOLPH3L	GOLPH3L	-0.120914600550964	-0.293835616438356	-0.172921015887392	7744	1195		none	1
ZNF532	-0.0378137741046832	-0.16996482784154	55205	ZNF532	ZNF532	-0.0378137741046832	-0.16996482784154	-0.132151053736857	8568	10216		none	1
SBNO1	-1.13763085399449	-0.900731210662717	55206	SBNO1	SBNO1	-1.13763085399449	-0.900731210662717	0.236899643331773	15548	10016		none	1
ARL8B	-0.111669421487603	-0.498509811181044	55207	ARL8B	ARL8B	-0.111669421487603	-0.498509811181044	-0.386840389693441	4013	3087		none	1
DCUN1D2	-0.272683195592287	-0.0562717512032581	55208	DCUN1D2	DCUN1D2	-0.272683195592287	-0.0562717512032581	0.216411444389028	15254	5802		none	1
SETD5	-0.0538082644628099	-0.131525360977416	55209	SETD5	SETD5	-0.0538082644628099	-0.131525360977416	-0.0777170965146058	9732	17802		none	1
ATAD3A	-0.355911845730028	-0.265318400592373	55210	ATAD3A	ATAD3A	-0.355911845730028	-0.265318400592373	0.0905934451376543	13128	7228		none	1
DPPA4	-0.344011019283747	-0.554063309885228	55211	DPPA4	DPPA4	-0.344011019283747	-0.554063309885228	-0.210052290601481	7045	3976		none	1
BBS7	-0.17430303030303	0.46200481303221	55212	BBS7	BBS7	-0.17430303030303	0.46200481303221	0.63630784333524	18485	17696		none	1
RCBTB1	-0.245685950413223	0.0323278415401703	55213	RCBTB1	RCBTB1	-0.245685950413223	0.0323278415401703	0.278013791953393	16070	11644		none	1
P3H2	0.404066115702479	-0.21813217326916	55214	P3H2	P3H2	0.404066115702479	-0.21813217326916	-0.622198288971639	1623	9827		none	1
FANCI	-0.341509641873278	-1.00268419104036	55215	FANCI	FANCI	-0.341509641873278	-1.00268419104036	-0.661174549167077	1396	2004		none	1
C11orf57	-0.893818181818182	-1.30146242132543	55216	C11orf57	C11orf57	-0.893818181818182	-1.30146242132543	-0.407644239507253	3752	11806		none	1
TMLHE	0.0963988980716254	-0.341438356164384	55217	TMLHE	TMLHE	0.0963988980716254	-0.341438356164384	-0.437837254236009	3361	1483		none	1
EXD2	-0.0212749311294766	-0.340244353942984	55218	EXD2	EXD2	-0.0212749311294766	-0.340244353942984	-0.318969422813507	5085	12350		none	1
TMEM57	-0.225355371900826	0.165124028137727	55219	TMEM57	TMEM57	-0.225355371900826	0.165124028137727	0.390479400038553	17247	6248		none	1
KLHDC8A	-0.19235261707989	-0.758561643835616	55220	KLHDC8A	KLHDC8A	-0.19235261707989	-0.758561643835616	-0.566209026755727	2025	9809		none	1
LRRC20	-0.257674931129477	0.0888124768604221	55222	LRRC20	LRRC20	-0.257674931129477	0.0888124768604221	0.346487407989899	16869	9788		none	1
TRIM62	-0.126611570247934	0.146529063309885	55223	TRIM62	TRIM62	-0.126611570247934	0.146529063309885	0.273140633557819	16010	2874		none	1
ETNK2	-0.296418732782369	-0.533330248056275	55224	ETNK2	ETNK2	-0.296418732782369	-0.533330248056275	-0.236911515273906	6550	4830		none	1
RAVER2	-0.102905785123967	0.27639763050722	55225	RAVER2	RAVER2	-0.102905785123967	0.27639763050722	0.379303415631187	17147	6246		none	1
NAT10	-1.43151515151515	-1.27971121806738	55226	NAT10	NAT10	-1.43151515151515	-1.27971121806738	0.151803933447769	14240	16885		none	1
LRRC1	0.336495867768595	-0.0931691965938541	55227	LRRC1	LRRC1	0.336495867768595	-0.0931691965938541	-0.429665064362449	3471	1576		none	1
PNMAL1	-0.588429752066116	-0.662162162162162	55228	PNMAL1	PNMAL1	-0.588429752066116	-0.662162162162162	-0.0737324100960464	9806	17564		none	1
PANK4	-0.206247933884298	-0.208737504627916	55229	PANK4	PANK4	-0.206247933884298	-0.208737504627916	-0.00248957074361805	11270	9117		none	1
USP40	-0.405234159779614	-0.136588300629397	55230	USP40	USP40	-0.405234159779614	-0.136588300629397	0.268645859150218	15958	4705		none	1
CCDC87	-0.32028650137741	-0.796501295816364	55231	CCDC87	CCDC87	-0.32028650137741	-0.796501295816364	-0.476214794438954	2883	9777		none	1
MOB1A	0.0242964187327824	0.24023509811181	55233	MOB1A	MOB1A	0.0242964187327824	0.24023509811181	0.215938679379028	15244	15548		none	1
UBA6	-1.22269972451791	-0.720038874490929	55236	UBA6	UBA6	-1.22269972451791	-0.720038874490929	0.502660850026977	17973	18779		none	1
VRTN	-0.425465564738292	-0.138661606812292	55237	VRTN	VRTN	-0.425465564738292	-0.138661606812292	0.286803957926	16180	15832		none	1
SLC38A7	-0.314446280991736	0.00791595705294335	55238	SLC38A7	SLC38A7	-0.314446280991736	0.00791595705294335	0.322362238044679	16605	844		none	1
OGFOD1	-0.387449035812672	-0.25836727138097	55239	OGFOD1	OGFOD1	-0.387449035812672	-0.25836727138097	0.129081764431702	13842	5611		none	1
STEAP3	-0.322887052341598	-0.6467697149204	55240	STEAP3	STEAP3	-0.322887052341598	-0.6467697149204	-0.323882662578802	5000	14324		none	1
KIRREL	-0.222578512396694	0.119057756386524	55243	KIRREL	KIRREL	-0.222578512396694	0.119057756386524	0.341636268783218	16808	10250		none	1
UQCC1	-1.00564187327824	-0.782284339133654	55245	UQCC1	UQCC1	-1.00564187327824	-0.782284339133654	0.223357534144583	15347	5654		none	1
CCDC25	0.0166666666666667	-0.0215290633098852	55246	CCDC25	CCDC25	0.0166666666666667	-0.0215290633098852	-0.0381957299765519	10555	2497		none	1
NEIL3	-0.408462809917355	-1.05942243613476	55247	NEIL3	NEIL3	-0.408462809917355	-1.05942243613476	-0.650959626217409	1468	18573		none	1
TMEM206	-0.330093663911846	0.145020362828582	55248	TMEM206	TMEM206	-0.330093663911846	0.145020362828582	0.475114026740428	17811	4682		none	1
YY1AP1	-0.193223140495868	-0.122667530544243	55249	YY1AP1	YY1AP1	-0.193223140495868	-0.122667530544243	0.0705556099516249	12723	10992		none	1
ELP2	-1.33388429752066	-1.06275453535728	55250	ELP2	ELP2	-1.33388429752066	-1.06275453535728	0.271129762163386	15987	6898		none	1
PCMTD2	-0.0865674931129477	0.164772306553128	55251	PCMTD2	PCMTD2	-0.0865674931129477	0.164772306553128	0.251339799666076	15740	2062		none	1
ASXL2	-0.307625344352617	-0.168002591632729	55252	ASXL2	ASXL2	-0.307625344352617	-0.168002591632729	0.139622752719888	14031	16452		none	1
TYW1	0.135107438016529	-0.468863383931877	55253	TYW1	TYW1	0.135107438016529	-0.468863383931877	-0.603970821948406	1762	13201		none	1
TMEM39A	-0.179922865013774	-0.0923009996297668	55254	TMEM39A	TMEM39A	-0.179922865013774	-0.0923009996297668	0.0876218653840073	13077	7817		none	1
WDR41	-0.737972451790634	-0.52268604220659	55255	WDR41	WDR41	-0.737972451790634	-0.52268604220659	0.215286409584043	15236	18711		none	1
ADI1	-0.228760330578512	-0.15615512773047	55256	ADI1	ADI1	-0.228760330578512	-0.15615512773047	0.0726052028480422	12767	2454		none	1
MRGBP	-0.459526170798898	-0.710283228433913	55257	MRGBP	MRGBP	-0.459526170798898	-0.710283228433913	-0.250757057635015	6298	2463		none	1
THNSL2	-0.195592286501377	0.188041466123658	55258	THNSL2	THNSL2	-0.195592286501377	0.188041466123658	0.383633752625035	17186	13108		none	1
CASC1	-0.572980716253443	0.0324583487597186	55259	CASC1	CASC1	-0.572980716253443	0.0324583487597186	0.605439065013162	18398	9973		none	1
TMEM143	-0.0829267217630854	-0.164207700851536	55260	TMEM143	TMEM143	-0.0829267217630854	-0.164207700851536	-0.0812809790884511	9661	1147		none	1
C7orf43	-0.324694214876033	-0.692928544983339	55262	C7orf43	C7orf43	-0.324694214876033	-0.692928544983339	-0.368234330107306	4288	12481		none	1
TMEM19	-0.883118457300275	-0.502869307663828	55266	TMEM19	TMEM19	-0.883118457300275	-0.502869307663828	0.380249149636447	17157	9080		none	1
PRR34	-0.0829542699724518	-0.379452054794521	55267	PRR34	PRR34	-0.0829542699724518	-0.379452054794521	-0.296497784822069	5487	11552		none	1
ECHDC2	-0.189719008264463	-0.0351027397260274	55268	ECHDC2	ECHDC2	-0.189719008264463	-0.0351027397260274	0.154616268538435	14283	14946		none	1
PSPC1	0.0928870523415978	0.0330164753794891	55269	PSPC1	PSPC1	0.0928870523415978	0.0330164753794891	-0.0598705769621087	10090	11777		none	1
NUDT15	-0.119438016528926	-0.239966679007775	55270	NUDT15	NUDT15	-0.119438016528926	-0.239966679007775	-0.120528662478849	8808	2550		none	1
IMP3	-1.39834710743802	-0.759626064420585	55272	IMP3	IMP3	-1.39834710743802	-0.759626064420585	0.638721043017432	18493	18705		none	1
TMEM100	-0.228484848484848	-0.157154757497223	55273	TMEM100	TMEM100	-0.228484848484848	-0.157154757497223	0.0713300909876252	12747	17775		none	1
PHF10	-0.184628099173554	0.0070282302850796	55274	PHF10	PHF10	-0.184628099173554	0.0070282302850796	0.191656329458633	14861	17544		none	1
VPS53	-1.21950413223141	-1.14911144020733	55275	VPS53	VPS53	-1.21950413223141	-1.14911144020733	0.0703926920240745	12717	13774		none	1
PGM2	-0.380462809917355	-0.406062569418734	55276	PGM2	PGM2	-0.380462809917355	-0.406062569418734	-0.0255997595013783	10812	10687		none	1
FGGY	0.0556011019283747	-0.227998889300259	55277	FGGY	FGGY	0.0556011019283747	-0.227998889300259	-0.283599991228634	5710	1462		none	1
QRSL1	-0.223581267217631	-0.686791928915217	55278	QRSL1	QRSL1	-0.223581267217631	-0.686791928915217	-0.463210661697586	3052	5002		none	1
ZNF654	-0.218710743801653	0.0974731580895964	55279	ZNF654	ZNF654	-0.218710743801653	0.0974731580895964	0.316183901891249	16538	11052		none	1
CWF19L1	-0.29865564738292	-0.685310995927434	55280	CWF19L1	CWF19L1	-0.29865564738292	-0.685310995927434	-0.386655348544514	4016	154		none	1
TMEM140	-0.477443526170799	-0.457052943354313	55281	TMEM140	TMEM140	-0.477443526170799	-0.457052943354313	0.0203905828164857	11733	17266		none	1
LRRC36	0.0503977961432507	-0.399268789337282	55282	LRRC36	LRRC36	0.0503977961432507	-0.399268789337282	-0.449666585480533	3206	4525		none	1
MCOLN3	-0.461079889807163	-1.05627545353573	55283	MCOLN3	MCOLN3	-0.461079889807163	-1.05627545353573	-0.595195563728565	1826	86		none	1
